instrument,open,high,low,close,date
GBP_USD,1.52579,1.52745,1.52579,1.52626,2015-06-07:01:00:00+0100
GBP_USD,1.52629,1.53640,1.52214,1.53424,2015-06-08:01:00:00+0100
GBP_USD,1.53427,1.53948,1.52576,1.53872,2015-06-09:01:00:00+0100
GBP_USD,1.53868,1.55540,1.53690,1.55015,2015-06-10:01:00:00+0100
GBP_USD,1.55011,1.55341,1.54218,1.55156,2015-06-11:01:00:00+0100
GBP_USD,1.55152,1.55977,1.54670,1.55614,2015-06-12:01:00:00+0100
GBP_USD,1.55515,1.55690,1.55472,1.55657,2015-06-14:01:00:00+0100
GBP_USD,1.55653,1.56141,1.54878,1.55980,2015-06-15:01:00:00+0100
GBP_USD,1.55977,1.56542,1.55424,1.56388,2015-06-16:01:00:00+0100
GBP_USD,1.56385,1.58482,1.56260,1.58479,2015-06-17:01:00:00+0100
GBP_USD,1.58475,1.59300,1.58061,1.58788,2015-06-18:01:00:00+0100
GBP_USD,1.58784,1.58968,1.58357,1.58780,2015-06-19:01:00:00+0100
GBP_USD,1.58750,1.58832,1.58692,1.58725,2015-06-21:01:00:00+0100
GBP_USD,1.58729,1.59099,1.58057,1.58266,2015-06-22:01:00:00+0100
GBP_USD,1.58262,1.58272,1.57091,1.57381,2015-06-23:01:00:00+0100
GBP_USD,1.57377,1.58028,1.56674,1.57048,2015-06-24:01:00:00+0100
GBP_USD,1.57044,1.57702,1.56768,1.57455,2015-06-25:01:00:00+0100
GBP_USD,1.57458,1.57672,1.57085,1.57469,2015-06-26:01:00:00+0100
GBP_USD,1.56920,1.57292,1.56660,1.56893,2015-06-28:01:00:00+0100
GBP_USD,1.56889,1.57892,1.56836,1.57275,2015-06-29:01:00:00+0100
GBP_USD,1.57278,1.57757,1.56752,1.56856,2015-06-30:01:00:00+0100
GBP_USD,1.56856,1.57343,1.55886,1.56034,2015-07-01:01:00:00+0100
GBP_USD,1.56038,1.56398,1.55650,1.56097,2015-07-02:01:00:00+0100
GBP_USD,1.56093,1.56441,1.55597,1.55702,2015-07-03:01:00:00+0100
GBP_USD,1.55505,1.55721,1.55381,1.55502,2015-07-05:01:00:00+0100
GBP_USD,1.55505,1.56286,1.55326,1.55988,2015-07-06:01:00:00+0100
GBP_USD,1.55991,1.56089,1.54138,1.54614,2015-07-07:01:00:00+0100
GBP_USD,1.54610,1.54672,1.53306,1.53666,2015-07-08:01:00:00+0100
GBP_USD,1.53669,1.54204,1.53441,1.53706,2015-07-09:01:00:00+0100
GBP_USD,1.53703,1.55513,1.53645,1.55177,2015-07-10:01:00:00+0100
GBP_USD,1.54986,1.55256,1.54974,1.55133,2015-07-12:01:00:00+0100
GBP_USD,1.55129,1.55890,1.54778,1.54782,2015-07-13:01:00:00+0100
GBP_USD,1.54786,1.56394,1.54510,1.56349,2015-07-14:01:00:00+0100
GBP_USD,1.56355,1.56758,1.55772,1.56262,2015-07-15:01:00:00+0100
GBP_USD,1.56263,1.56504,1.55604,1.56112,2015-07-16:01:00:00+0100
GBP_USD,1.56107,1.56728,1.55538,1.56010,2015-07-17:01:00:00+0100
GBP_USD,1.56067,1.56138,1.55931,1.56036,2015-07-19:01:00:00+0100
GBP_USD,1.56036,1.56279,1.55382,1.55690,2015-07-20:01:00:00+0100
GBP_USD,1.55690,1.55908,1.55293,1.55551,2015-07-21:01:00:00+0100
GBP_USD,1.55552,1.56480,1.55508,1.56138,2015-07-22:01:00:00+0100
GBP_USD,1.56132,1.56709,1.55015,1.55181,2015-07-23:01:00:00+0100
GBP_USD,1.55187,1.55265,1.54672,1.55097,2015-07-24:01:00:00+0100
GBP_USD,1.55137,1.55228,1.55065,1.55216,2015-07-26:01:00:00+0100
GBP_USD,1.55221,1.55956,1.54905,1.55626,2015-07-27:01:00:00+0100
GBP_USD,1.55626,1.56281,1.55281,1.56084,2015-07-28:01:00:00+0100
GBP_USD,1.56089,1.56900,1.55880,1.55986,2015-07-29:01:00:00+0100
GBP_USD,1.55992,1.56464,1.55626,1.56037,2015-07-30:01:00:00+0100
GBP_USD,1.56042,1.56782,1.55492,1.56201,2015-07-31:01:00:00+0100
GBP_USD,1.56376,1.56396,1.56194,1.56219,2015-08-02:01:00:00+0100
GBP_USD,1.56225,1.56452,1.55656,1.55893,2015-08-03:01:00:00+0100
GBP_USD,1.55892,1.56344,1.55582,1.55663,2015-08-04:01:00:00+0100
GBP_USD,1.55663,1.56527,1.55264,1.56036,2015-08-05:01:00:00+0100
GBP_USD,1.56030,1.56374,1.54676,1.55126,2015-08-06:01:00:00+0100
GBP_USD,1.55120,1.55472,1.54250,1.54952,2015-08-07:01:00:00+0100
GBP_USD,1.54903,1.54976,1.54856,1.54867,2015-08-09:01:00:00+0100
GBP_USD,1.54874,1.56066,1.54585,1.55845,2015-08-10:01:00:00+0100
GBP_USD,1.55851,1.56170,1.55554,1.55833,2015-08-11:01:00:00+0100
GBP_USD,1.55833,1.56602,1.55344,1.56104,2015-08-12:01:00:00+0100
GBP_USD,1.56104,1.56368,1.55734,1.56137,2015-08-13:01:00:00+0100
GBP_USD,1.56132,1.56604,1.55888,1.56447,2015-08-14:01:00:00+0100
GBP_USD,1.56570,1.56607,1.56456,1.56481,2015-08-16:01:00:00+0100
GBP_USD,1.56482,1.56880,1.55790,1.55813,2015-08-17:01:00:00+0100
GBP_USD,1.55815,1.57172,1.55624,1.56627,2015-08-18:01:00:00+0100
GBP_USD,1.56628,1.57008,1.56354,1.56825,2015-08-19:01:00:00+0100
GBP_USD,1.56820,1.57020,1.56063,1.56886,2015-08-20:01:00:00+0100
GBP_USD,1.56881,1.57234,1.56582,1.56941,2015-08-21:01:00:00+0100
GBP_USD,1.56778,1.56994,1.56686,1.56745,2015-08-23:01:00:00+0100
GBP_USD,1.56745,1.58036,1.56306,1.57600,2015-08-24:01:00:00+0100
GBP_USD,1.57606,1.58188,1.56814,1.56970,2015-08-25:01:00:00+0100
GBP_USD,1.56963,1.57203,1.54531,1.54790,2015-08-26:01:00:00+0100
GBP_USD,1.54796,1.55089,1.53702,1.54106,2015-08-27:01:00:00+0100
GBP_USD,1.54103,1.54432,1.53356,1.53917,2015-08-28:01:00:00+0100
GBP_USD,1.54160,1.54197,1.54030,1.54151,2015-08-30:01:00:00+0100
GBP_USD,1.54146,1.54372,1.53394,1.53624,2015-08-31:01:00:00+0100
GBP_USD,1.53630,1.54084,1.53000,1.53019,2015-09-01:01:00:00+0100
GBP_USD,1.53021,1.53261,1.52644,1.53052,2015-09-02:01:00:00+0100
GBP_USD,1.53058,1.53135,1.52196,1.52586,2015-09-03:01:00:00+0100
GBP_USD,1.52580,1.52767,1.51646,1.51694,2015-09-04:01:00:00+0100
GBP_USD,1.51792,1.52029,1.51760,1.51956,2015-09-06:01:00:00+0100
GBP_USD,1.51949,1.52888,1.51715,1.52746,2015-09-07:01:00:00+0100
GBP_USD,1.52752,1.54128,1.52724,1.53958,2015-09-08:01:00:00+0100
GBP_USD,1.53963,1.54045,1.53498,1.53565,2015-09-09:01:00:00+0100
GBP_USD,1.53565,1.54763,1.53386,1.54406,2015-09-10:01:00:00+0100
GBP_USD,1.54405,1.54622,1.54000,1.54281,2015-09-11:01:00:00+0100
GBP_USD,1.54307,1.54468,1.54279,1.54454,2015-09-13:01:00:00+0100
GBP_USD,1.54460,1.54714,1.53731,1.54262,2015-09-14:01:00:00+0100
GBP_USD,1.54257,1.54574,1.53300,1.53431,2015-09-15:01:00:00+0100
GBP_USD,1.53431,1.55284,1.53302,1.55123,2015-09-16:01:00:00+0100
GBP_USD,1.55118,1.56286,1.54864,1.55664,2015-09-17:01:00:00+0100
GBP_USD,1.55669,1.56588,1.55146,1.55324,2015-09-18:01:00:00+0100
GBP_USD,1.55287,1.55342,1.55158,1.55276,2015-09-20:01:00:00+0100
GBP_USD,1.55270,1.55683,1.54808,1.55065,2015-09-21:01:00:00+0100
GBP_USD,1.55070,1.55290,1.53408,1.53521,2015-09-22:01:00:00+0100
GBP_USD,1.53522,1.53645,1.52211,1.52487,2015-09-23:01:00:00+0100
GBP_USD,1.52493,1.52894,1.52008,1.52304,2015-09-24:01:00:00+0100
GBP_USD,1.52298,1.52610,1.51358,1.51816,2015-09-25:01:00:00+0100
GBP_USD,1.51911,1.52113,1.51853,1.52021,2015-09-27:01:00:00+0100
GBP_USD,1.52020,1.52414,1.51574,1.51620,2015-09-28:01:00:00+0100
GBP_USD,1.51626,1.52054,1.51292,1.51549,2015-09-29:01:00:00+0100
GBP_USD,1.51543,1.52139,1.51078,1.51218,2015-09-30:01:00:00+0100
GBP_USD,1.51218,1.51807,1.51074,1.51375,2015-10-01:01:00:00+0100
GBP_USD,1.51375,1.52376,1.51358,1.51763,2015-10-02:01:00:00+0100
GBP_USD,1.51943,1.52000,1.51686,1.51854,2015-10-04:01:00:00+0100
GBP_USD,1.51855,1.52446,1.51373,1.51530,2015-10-05:01:00:00+0100
GBP_USD,1.51530,1.52434,1.51403,1.52261,2015-10-06:01:00:00+0100
GBP_USD,1.52266,1.53397,1.52246,1.53153,2015-10-07:01:00:00+0100
GBP_USD,1.53159,1.53723,1.52615,1.53499,2015-10-08:01:00:00+0100
GBP_USD,1.53505,1.53836,1.53002,1.53134,2015-10-09:01:00:00+0100
GBP_USD,1.53163,1.53242,1.53136,1.53208,2015-10-11:01:00:00+0100
GBP_USD,1.53203,1.53732,1.53162,1.53357,2015-10-12:01:00:00+0100
GBP_USD,1.53358,1.53876,1.52005,1.52549,2015-10-13:01:00:00+0100
GBP_USD,1.52549,1.54948,1.52540,1.54770,2015-10-14:01:00:00+0100
GBP_USD,1.54765,1.55088,1.54150,1.54705,2015-10-15:01:00:00+0100
GBP_USD,1.54699,1.54866,1.54306,1.54409,2015-10-16:01:00:00+0100
GBP_USD,1.54456,1.54486,1.54332,1.54347,2015-10-18:01:00:00+0100
GBP_USD,1.54342,1.54971,1.54278,1.54702,2015-10-19:01:00:00+0100
GBP_USD,1.54707,1.55064,1.54354,1.54458,2015-10-20:01:00:00+0100
GBP_USD,1.54452,1.54776,1.54124,1.54207,2015-10-21:01:00:00+0100
GBP_USD,1.54200,1.55116,1.53694,1.53838,2015-10-22:01:00:00+0100
GBP_USD,1.53839,1.54192,1.53064,1.53152,2015-10-23:01:00:00+0100
GBP_USD,1.53209,1.53220,1.53056,1.53138,2015-10-25:01:00:00+0100
GBP_USD,1.53138,1.53816,1.53101,1.53533,2015-10-26:00:00:00+0000
GBP_USD,1.53527,1.53590,1.52830,1.53107,2015-10-27:00:00:00+0000
GBP_USD,1.53113,1.53480,1.52489,1.52695,2015-10-28:00:00:00+0000
GBP_USD,1.52688,1.53250,1.52424,1.53210,2015-10-29:00:00:00+0000
GBP_USD,1.53205,1.54678,1.53091,1.54276,2015-10-30:00:00:00+0000
GBP_USD,1.54566,1.54593,1.54274,1.54392,2015-11-01:00:00:00+0000
GBP_USD,1.54392,1.54993,1.54036,1.54220,2015-11-02:00:00:00+0000
GBP_USD,1.54214,1.54454,1.53600,1.54187,2015-11-03:00:00:00+0000
GBP_USD,1.54188,1.54456,1.53612,1.53872,2015-11-04:00:00:00+0000
GBP_USD,1.53873,1.54017,1.52054,1.52094,2015-11-05:00:00:00+0000
GBP_USD,1.52099,1.52194,1.50272,1.50474,2015-11-06:00:00:00+0000
GBP_USD,1.50527,1.50564,1.50403,1.50525,2015-11-08:00:00:00+0000
GBP_USD,1.50525,1.51284,1.50494,1.51197,2015-11-09:00:00:00+0000
GBP_USD,1.51196,1.51455,1.50919,1.51362,2015-11-10:00:00:00+0000
GBP_USD,1.51357,1.52296,1.51302,1.52223,2015-11-11:00:00:00+0000
GBP_USD,1.52217,1.52467,1.51742,1.52316,2015-11-12:00:00:00+0000
GBP_USD,1.52321,1.52666,1.51878,1.52356,2015-11-13:00:00:00+0000
GBP_USD,1.52320,1.52348,1.52110,1.52182,2015-11-15:00:00:00+0000
GBP_USD,1.52187,1.52276,1.51816,1.52004,2015-11-16:00:00:00+0000
GBP_USD,1.52005,1.52388,1.51543,1.52159,2015-11-17:00:00:00+0000
GBP_USD,1.52161,1.52491,1.51881,1.52387,2015-11-18:00:00:00+0000
GBP_USD,1.52393,1.53358,1.52344,1.52862,2015-11-19:00:00:00+0000
GBP_USD,1.52861,1.53097,1.51830,1.51931,2015-11-20:00:00:00+0000
GBP_USD,1.51857,1.51966,1.51828,1.51891,2015-11-22:00:00:00+0000
GBP_USD,1.51891,1.51907,1.51091,1.51260,2015-11-23:00:00:00+0000
GBP_USD,1.51255,1.51560,1.50536,1.50792,2015-11-24:00:00:00+0000
GBP_USD,1.50786,1.51361,1.50562,1.51228,2015-11-25:00:00:00+0000
GBP_USD,1.51234,1.51303,1.50661,1.51017,2015-11-26:00:00:00+0000
GBP_USD,1.51016,1.51101,1.50306,1.50359,2015-11-27:00:00:00+0000
GBP_USD,1.50354,1.50428,1.50327,1.50370,2015-11-29:00:00:00+0000
GBP_USD,1.50371,1.50688,1.49939,1.50570,2015-11-30:00:00:00+0000
GBP_USD,1.50570,1.51260,1.50506,1.50764,2015-12-01:00:00:00+0000
GBP_USD,1.50769,1.50809,1.48953,1.49471,2015-12-02:00:00:00+0000
GBP_USD,1.49470,1.51590,1.49044,1.51336,2015-12-03:00:00:00+0000
GBP_USD,1.51341,1.51571,1.50780,1.51098,2015-12-04:00:00:00+0000
GBP_USD,1.51060,1.51158,1.51016,1.51097,2015-12-06:00:00:00+0000
GBP_USD,1.51096,1.51148,1.50448,1.50481,2015-12-07:00:00:00+0000
GBP_USD,1.50482,1.50616,1.49567,1.50090,2015-12-08:00:00:00+0000
GBP_USD,1.50097,1.51916,1.50046,1.51795,2015-12-09:00:00:00+0000
GBP_USD,1.51795,1.52020,1.51115,1.51600,2015-12-10:00:00:00+0000
GBP_USD,1.51605,1.52402,1.51254,1.52285,2015-12-11:00:00:00+0000
GBP_USD,1.52308,1.52323,1.51802,1.51959,2015-12-13:00:00:00+0000
GBP_USD,1.51959,1.52055,1.51076,1.51577,2015-12-14:00:00:00+0000
GBP_USD,1.51572,1.51847,1.50296,1.50445,2015-12-15:00:00:00+0000
GBP_USD,1.50445,1.50996,1.49596,1.49753,2015-12-16:00:00:00+0000
GBP_USD,1.49747,1.50105,1.48653,1.49291,2015-12-17:00:00:00+0000
GBP_USD,1.49291,1.49499,1.48858,1.48966,2015-12-18:00:00:00+0000
GBP_USD,1.49030,1.49153,1.48916,1.49072,2015-12-20:00:00:00+0000
GBP_USD,1.49071,1.49298,1.48776,1.48925,2015-12-21:00:00:00+0000
GBP_USD,1.48925,1.49080,1.48056,1.48204,2015-12-22:00:00:00+0000
GBP_USD,1.48204,1.49010,1.48204,1.48735,2015-12-23:00:00:00+0000
GBP_USD,1.48735,1.49448,1.48696,1.49215,2015-12-24:00:00:00+0000
GBP_USD,1.49215,1.49356,1.49114,1.49239,2015-12-27:00:00:00+0000
GBP_USD,1.49237,1.49321,1.48744,1.48922,2015-12-28:00:00:00+0000
GBP_USD,1.48921,1.49136,1.47856,1.48216,2015-12-29:00:00:00+0000
GBP_USD,1.48215,1.48491,1.47935,1.48179,2015-12-30:00:00:00+0000
GBP_USD,1.48186,1.48447,1.47324,1.47387,2015-12-31:00:00:00+0000
GBP_USD,1.47352,1.47464,1.47266,1.47357,2016-01-03:00:00:00+0000
GBP_USD,1.47364,1.48166,1.46633,1.47121,2016-01-04:00:00:00+0000
GBP_USD,1.47114,1.47258,1.46384,1.46744,2016-01-05:00:00:00+0000
GBP_USD,1.46744,1.46802,1.46024,1.46282,2016-01-06:00:00:00+0000
GBP_USD,1.46276,1.46411,1.45333,1.46223,2016-01-07:00:00:00+0000
GBP_USD,1.46217,1.46450,1.45064,1.45165,2016-01-08:00:00:00+0000
GBP_USD,1.45297,1.45588,1.44943,1.45247,2016-01-10:00:00:00+0000
GBP_USD,1.45254,1.46047,1.45111,1.45427,2016-01-11:00:00:00+0000
GBP_USD,1.45421,1.45608,1.43521,1.44352,2016-01-12:00:00:00+0000
GBP_USD,1.44352,1.44762,1.43800,1.44105,2016-01-13:00:00:00+0000
GBP_USD,1.44104,1.44452,1.43603,1.44240,2016-01-14:00:00:00+0000
GBP_USD,1.44239,1.44278,1.42519,1.42591,2016-01-15:00:00:00+0000
GBP_USD,1.42550,1.42760,1.42522,1.42728,2016-01-17:00:00:00+0000
GBP_USD,1.42728,1.43234,1.42372,1.42513,2016-01-18:00:00:00+0000
GBP_USD,1.42514,1.43406,1.41294,1.41795,2016-01-19:00:00:00+0000
GBP_USD,1.41794,1.42193,1.41254,1.41992,2016-01-20:00:00:00+0000
GBP_USD,1.41990,1.42492,1.40792,1.42257,2016-01-21:00:00:00+0000
GBP_USD,1.42257,1.43631,1.42049,1.42640,2016-01-22:00:00:00+0000
GBP_USD,1.42675,1.42737,1.42534,1.42535,2016-01-24:00:00:00+0000
GBP_USD,1.42534,1.43098,1.42240,1.42407,2016-01-25:00:00:00+0000
GBP_USD,1.42407,1.43672,1.41738,1.43421,2016-01-26:00:00:00+0000
GBP_USD,1.43420,1.43552,1.42302,1.42437,2016-01-27:00:00:00+0000
GBP_USD,1.42430,1.44077,1.42394,1.43587,2016-01-28:00:00:00+0000
GBP_USD,1.43582,1.44134,1.41496,1.42442,2016-01-29:00:00:00+0000
GBP_USD,1.42524,1.42524,1.42286,1.42446,2016-01-31:00:00:00+0000
GBP_USD,1.42452,1.44446,1.42357,1.44248,2016-02-01:00:00:00+0000
GBP_USD,1.44242,1.44463,1.43265,1.44068,2016-02-02:00:00:00+0000
GBP_USD,1.44069,1.46495,1.43840,1.45854,2016-02-03:00:00:00+0000
GBP_USD,1.45848,1.46687,1.45298,1.45788,2016-02-04:00:00:00+0000
GBP_USD,1.45788,1.45930,1.44524,1.45033,2016-02-05:00:00:00+0000
GBP_USD,1.44850,1.45101,1.44850,1.45089,2016-02-07:00:00:00+0000
GBP_USD,1.45096,1.45470,1.43510,1.44343,2016-02-08:00:00:00+0000
GBP_USD,1.44343,1.45162,1.43785,1.44613,2016-02-09:00:00:00+0000
GBP_USD,1.44606,1.45787,1.44431,1.45224,2016-02-10:00:00:00+0000
GBP_USD,1.45225,1.45643,1.43830,1.44789,2016-02-11:00:00:00+0000
GBP_USD,1.44789,1.45708,1.44433,1.45064,2016-02-12:00:00:00+0000
GBP_USD,1.45028,1.45208,1.44998,1.45193,2016-02-14:00:00:00+0000
GBP_USD,1.45193,1.45358,1.44136,1.44539,2016-02-15:00:00:00+0000
GBP_USD,1.44533,1.45162,1.42762,1.43024,2016-02-16:00:00:00+0000
GBP_USD,1.43030,1.43395,1.42354,1.42810,2016-02-17:00:00:00+0000
GBP_USD,1.42803,1.43944,1.42574,1.43295,2016-02-18:00:00:00+0000
GBP_USD,1.43296,1.44084,1.42470,1.44013,2016-02-19:00:00:00+0000
GBP_USD,1.42661,1.43071,1.42584,1.42627,2016-02-21:00:00:00+0000
GBP_USD,1.42634,1.42980,1.40577,1.41489,2016-02-22:00:00:00+0000
GBP_USD,1.41488,1.41568,1.40058,1.40059,2016-02-23:00:00:00+0000
GBP_USD,1.40059,1.40174,1.38784,1.39291,2016-02-24:00:00:00+0000
GBP_USD,1.39298,1.39964,1.39001,1.39676,2016-02-25:00:00:00+0000
GBP_USD,1.39672,1.40427,1.38539,1.38727,2016-02-26:00:00:00+0000
GBP_USD,1.38586,1.38684,1.38574,1.38621,2016-02-28:00:00:00+0000
GBP_USD,1.38622,1.39466,1.38358,1.39270,2016-02-29:00:00:00+0000
GBP_USD,1.39269,1.40190,1.39043,1.39596,2016-03-01:00:00:00+0000
GBP_USD,1.39596,1.40933,1.39144,1.40788,2016-03-02:00:00:00+0000
GBP_USD,1.40782,1.41946,1.40330,1.41716,2016-03-03:00:00:00+0000
GBP_USD,1.41715,1.42488,1.41077,1.42270,2016-03-04:00:00:00+0000
GBP_USD,1.42190,1.42274,1.42103,1.42103,2016-03-06:00:00:00+0000
GBP_USD,1.42109,1.42842,1.41341,1.42602,2016-03-07:00:00:00+0000
GBP_USD,1.42607,1.42759,1.41736,1.42052,2016-03-08:00:00:00+0000
GBP_USD,1.42053,1.42410,1.41775,1.42065,2016-03-09:00:00:00+0000
GBP_USD,1.42065,1.43170,1.41185,1.42843,2016-03-10:00:00:00+0000
GBP_USD,1.42836,1.44368,1.42544,1.43819,2016-03-11:00:00:00+0000
GBP_USD,1.43818,1.43858,1.43698,1.43788,2016-03-13:00:00:00+0000
GBP_USD,1.43789,1.43898,1.42724,1.42802,2016-03-14:00:00:00+0000
GBP_USD,1.42803,1.42844,1.41388,1.41557,2016-03-15:00:00:00+0000
GBP_USD,1.41563,1.42744,1.40535,1.42507,2016-03-16:00:00:00+0000
GBP_USD,1.42502,1.45033,1.42216,1.44745,2016-03-17:00:00:00+0000
GBP_USD,1.44740,1.45144,1.44106,1.44766,2016-03-18:00:00:00+0000
GBP_USD,1.44403,1.44691,1.44403,1.44615,2016-03-20:00:00:00+0000
GBP_USD,1.44622,1.44666,1.43653,1.43661,2016-03-21:00:00:00+0000
GBP_USD,1.43666,1.43980,1.41905,1.42229,2016-03-22:00:00:00+0000
GBP_USD,1.42228,1.42276,1.40814,1.41143,2016-03-23:00:00:00+0000
GBP_USD,1.41144,1.41830,1.40575,1.41324,2016-03-24:00:00:00+0000
GBP_USD,1.41324,1.41574,1.41101,1.41330,2016-03-25:00:00:00+0000
GBP_USD,1.41314,1.41400,1.41209,1.41292,2016-03-27:00:00:00+0000
GBP_USD,1.41285,1.42836,1.41206,1.42597,2016-03-28:01:00:00+0100
GBP_USD,1.42590,1.44044,1.41945,1.43845,2016-03-29:01:00:00+0100
GBP_USD,1.43852,1.44596,1.43610,1.43722,2016-03-30:01:00:00+0100
GBP_USD,1.43721,1.44264,1.43265,1.43649,2016-03-31:01:00:00+0100
GBP_USD,1.43655,1.43715,1.41712,1.42264,2016-04-01:01:00:00+0100
GBP_USD,1.42242,1.42290,1.42154,1.42249,2016-04-03:01:00:00+0100
GBP_USD,1.42254,1.43216,1.41910,1.42628,2016-04-04:01:00:00+0100
GBP_USD,1.42622,1.42792,1.41218,1.41561,2016-04-05:01:00:00+0100
GBP_USD,1.41566,1.41716,1.40053,1.41316,2016-04-06:01:00:00+0100
GBP_USD,1.41316,1.41574,1.40474,1.40526,2016-04-07:01:00:00+0100
GBP_USD,1.40521,1.41412,1.40406,1.41243,2016-04-08:01:00:00+0100
GBP_USD,1.41150,1.41306,1.41072,1.41307,2016-04-10:01:00:00+0100
GBP_USD,1.41301,1.42872,1.41072,1.42323,2016-04-11:01:00:00+0100
GBP_USD,1.42317,1.43481,1.41965,1.42655,2016-04-12:01:00:00+0100
GBP_USD,1.42656,1.42791,1.41875,1.41888,2016-04-13:01:00:00+0100
GBP_USD,1.41890,1.41904,1.40904,1.41406,2016-04-14:01:00:00+0100
GBP_USD,1.41400,1.42424,1.41329,1.42042,2016-04-15:01:00:00+0100
GBP_USD,1.42004,1.42010,1.41702,1.41793,2016-04-17:01:00:00+0100
GBP_USD,1.41794,1.42928,1.41314,1.42841,2016-04-18:01:00:00+0100
GBP_USD,1.42846,1.44190,1.42840,1.43864,2016-04-19:01:00:00+0100
GBP_USD,1.43871,1.44110,1.43304,1.43365,2016-04-20:01:00:00+0100
GBP_USD,1.43364,1.44408,1.42996,1.43229,2016-04-21:01:00:00+0100
GBP_USD,1.43235,1.44522,1.43188,1.44034,2016-04-22:01:00:00+0100
GBP_USD,1.44655,1.44712,1.44388,1.44445,2016-04-24:01:00:00+0100
GBP_USD,1.44446,1.45200,1.44033,1.44865,2016-04-25:01:00:00+0100
GBP_USD,1.44866,1.46391,1.44851,1.45734,2016-04-26:01:00:00+0100
GBP_USD,1.45740,1.46226,1.44746,1.45388,2016-04-27:01:00:00+0100
GBP_USD,1.45389,1.46230,1.45236,1.46108,2016-04-28:01:00:00+0100
GBP_USD,1.46113,1.46706,1.45772,1.46134,2016-04-29:01:00:00+0100
GBP_USD,1.45873,1.46076,1.45853,1.46035,2016-05-01:01:00:00+0100
GBP_USD,1.46036,1.46962,1.46008,1.46624,2016-05-02:01:00:00+0100
GBP_USD,1.46623,1.47696,1.45296,1.45482,2016-05-03:01:00:00+0100
GBP_USD,1.45487,1.45719,1.44618,1.45049,2016-05-04:01:00:00+0100
GBP_USD,1.45054,1.45296,1.44440,1.44908,2016-05-05:01:00:00+0100
GBP_USD,1.44908,1.45449,1.44152,1.44282,2016-05-06:01:00:00+0100
GBP_USD,1.44155,1.44356,1.44144,1.44255,2016-05-08:01:00:00+0100
GBP_USD,1.44250,1.44802,1.43745,1.44110,2016-05-09:01:00:00+0100
GBP_USD,1.44111,1.44780,1.43890,1.44498,2016-05-10:01:00:00+0100
GBP_USD,1.44497,1.44888,1.43946,1.44347,2016-05-11:01:00:00+0100
GBP_USD,1.44352,1.45308,1.44062,1.44443,2016-05-12:01:00:00+0100
GBP_USD,1.44437,1.44477,1.43404,1.43600,2016-05-13:01:00:00+0100
GBP_USD,1.43499,1.43606,1.43455,1.43511,2016-05-15:01:00:00+0100
GBP_USD,1.43508,1.44692,1.43326,1.44431,2016-05-16:01:00:00+0100
GBP_USD,1.44432,1.45248,1.44312,1.44560,2016-05-17:01:00:00+0100
GBP_USD,1.44562,1.46348,1.44037,1.45943,2016-05-18:01:00:00+0100
GBP_USD,1.45943,1.46638,1.45619,1.45982,2016-05-19:01:00:00+0100
GBP_USD,1.45988,1.46130,1.44860,1.45003,2016-05-20:01:00:00+0100
GBP_USD,1.45077,1.45085,1.44882,1.44895,2016-05-22:01:00:00+0100
GBP_USD,1.44890,1.45492,1.44423,1.44788,2016-05-23:01:00:00+0100
GBP_USD,1.44794,1.46424,1.44773,1.46131,2016-05-24:01:00:00+0100
GBP_USD,1.46138,1.47294,1.46012,1.46961,2016-05-25:01:00:00+0100
GBP_USD,1.46961,1.47397,1.46402,1.46652,2016-05-26:01:00:00+0100
GBP_USD,1.46652,1.46889,1.46052,1.46224,2016-05-27:01:00:00+0100
GBP_USD,1.46099,1.46284,1.46069,1.46231,2016-05-29:01:00:00+0100
GBP_USD,1.46225,1.46424,1.45876,1.46332,2016-05-30:01:00:00+0100
GBP_USD,1.46338,1.47248,1.44650,1.44834,2016-05-31:01:00:00+0100
GBP_USD,1.44833,1.45080,1.43863,1.44193,2016-06-01:01:00:00+0100
GBP_USD,1.44187,1.44729,1.44026,1.44058,2016-06-02:01:00:00+0100
GBP_USD,1.44063,1.45819,1.43994,1.45180,2016-06-03:01:00:00+0100
GBP_USD,1.44659,1.44823,1.43530,1.43882,2016-06-05:01:00:00+0100
GBP_USD,1.43882,1.44739,1.43551,1.44572,2016-06-06:01:00:00+0100
GBP_USD,1.44567,1.46624,1.44525,1.45423,2016-06-07:01:00:00+0100
GBP_USD,1.45417,1.46007,1.45006,1.45139,2016-06-08:01:00:00+0100
GBP_USD,1.45138,1.45274,1.44463,1.44639,2016-06-09:01:00:00+0100
GBP_USD,1.44640,1.44730,1.41802,1.42566,2016-06-10:01:00:00+0100
GBP_USD,1.42698,1.42781,1.41587,1.41891,2016-06-12:01:00:00+0100
GBP_USD,1.41890,1.43294,1.41156,1.42048,2016-06-13:01:00:00+0100
GBP_USD,1.42049,1.42191,1.40906,1.41181,2016-06-14:01:00:00+0100
GBP_USD,1.41181,1.42188,1.41066,1.41937,2016-06-15:01:00:00+0100
GBP_USD,1.41941,1.42942,1.40127,1.42930,2016-06-16:01:00:00+0100
GBP_USD,1.42923,1.43880,1.42220,1.43578,2016-06-17:01:00:00+0100
GBP_USD,1.44717,1.46133,1.44342,1.45817,2016-06-19:01:00:00+0100
GBP_USD,1.45818,1.47204,1.45310,1.46724,2016-06-20:01:00:00+0100
GBP_USD,1.46725,1.47844,1.46164,1.46643,2016-06-21:01:00:00+0100
